GEO_id2,Civilian_EST_Tot_Pop,Civilian_MOE_Tot_Pop,Veteran_EST,Veteran_MOE,Veteran_EST_Percentage,Veteran_MOE_Percentage
6037218220,3469,315,105,37,3,1.5
6037241120,3539,402,105,42,3,1.8
6037294410,3344,237,105,47,3.1,2
6037401303,1853,139,105,51,5.7,2.7
6037404801,6120,449,105,53,1.7,1.2
6037430902,3785,363,105,57,2.8,1.4
6037462700,4384,449,105,60,2.4,1.8
6037103102,3775,332,106,7,2.8,1.3
6037123510,3813,315,106,19,2.8,1.3
6037143200,3696,380,106,27,2.9,1.7
6037191120,3649,315,106,30,2.9,1.3
6037191201,3899,510,106,30,2.7,2.2
6037191901,2873,295,106,30,3.7,1.9
6037203800,3348,356,106,33,3.2,2.5
6037432202,3545,302,106,58,3,1.5
6037480102,3801,246,106,61,2.8,1.1
6037501501,2042,128,106,64,5.2,2.1
6037542401,3624,416,106,73,2.9,1.8
6037570601,4296,323,106,81,2.5,1.5
6037576700,3580,291,106,86,3,1.8
6037702700,2793,186,106,105,3.8,1.7
6037800504,2113,243,106,109,5,2.8
6037109100,2290,207,107,12,4.7,2
6037139200,4566,379,107,26,2.3,1.9
6037211500,3349,294,107,35,3.2,1.7
6037234800,2808,241,107,40,3.8,2.6
6037311400,1892,126,107,50,5.7,2.5
6037430102,3782,322,107,57,2.8,1.6
6037574202,1821,174,107,84,5.9,2.8
6037620901,2151,113,107,94,5,2.1
6037109603,3540,399,108,12,3.1,1.7
6037183101,2893,278,108,27,3.7,1.9
6037206200,3396,302,108,33,3.2,1.7
6037430901,3490,257,108,57,3.1,1.6
6037431200,4808,380,108,57,2.2,1.3
6037501504,2723,212,108,64,4,2.8
6037536102,2580,222,108,71,4.2,2.7
6037575803,2320,254,108,85,4.7,2.8
6037900806,3271,341,108,114,3.3,1.6
6037910404,2833,304,108,122,3.8,2.3
6037920037,4934,378,108,135,2.2,1.3
6037134304,2321,163,109,24,4.7,2.3
6037143604,3105,282,109,27,3.5,1.9
6037194200,3026,406,109,31,3.6,1.8
6037221402,2289,234,109,38,4.8,1.7
6037480011,4068,322,109,61,2.7,1.3
6037570304,3437,355,109,80,3.2,1.6
6037910606,2255,170,109,123,4.8,1.8
6037104108,3870,322,110,8,2.8,2
6037106407,2164,226,110,12,5.1,2.6
6037128702,4869,372,110,22,2.3,1.4
6037141600,3395,205,110,26,3.2,1.6
6037186203,2392,226,110,28,4.6,3.6
6037216700,3082,260,110,37,3.6,2
6037237402,2391,205,110,41,4.6,1.8
6037403303,2194,148,110,52,5,1.8
6037462600,1813,95,110,60,6.1,2.1
6037550601,4042,311,110,76,2.7,2.1
6037576503,3674,289,110,86,3,1.6
6037650102,1887,150,110,96,5.8,1.9
6037800329,5096,453,110,108,2.2,1.3
6037189101,2215,209,111,29,5,3.2
6037218110,2672,257,111,37,4.2,2.2
6037400603,3823,293,111,51,2.9,1.4
6037481902,2671,235,111,62,4.2,2
6037601211,2182,185,111,88,5.1,3.1
6037106510,3787,304,112,12,3,1.4
6037127102,4479,580,112,20,2.5,1.6
6037240900,3995,456,112,42,2.8,2.3
6037271902,3468,309,112,45,3.2,1.3
6037134424,2275,118,113,24,5,1.7
6037211000,3771,313,113,35,3,1.4
6037297201,2996,363,113,48,3.8,2.5
6037408800,3191,326,113,57,3.5,1.8
6037481101,3699,343,113,62,3.1,1.3
6037530006,3188,327,113,66,3.5,1.9
6037542800,2306,218,113,74,4.9,2.1
6037602104,4014,300,113,90,2.8,1.8
6037702802,2061,229,113,105,5.5,2.4
6037109400,2904,454,114,12,3.9,2.3
6037119700,3968,324,114,16,2.9,1.7
6037121102,1952,254,114,17,5.8,3.1
6037127300,3751,349,114,21,3,1.4
6037185204,1625,113,114,28,7,2.7
6037189701,3182,310,114,29,3.6,2.5
6037432000,6306,465,114,58,1.8,1.2
6037621004,3725,381,114,94,3.1,1.8
6037670500,1364,117,114,99,8.4,1.9
6037800406,2337,193,114,108,4.9,2
6037920339,5215,304,114,155,2.2,1.5
6037120300,4408,361,115,17,2.6,1.3
6037234501,2063,239,115,40,5.6,2.5
6037302301,3580,251,115,49,3.2,2
6037310602,2177,151,115,50,5.3,2.3
6037408623,2522,142,115,56,4.6,1.5
6037480400,4483,375,115,61,2.6,1.7
6037102105,1580,191,116,7,7.3,3
6037106646,2839,204,116,12,4.1,1.7
6037125402,3703,243,116,20,3.1,1.5
6037189500,3786,354,116,29,3.1,1.9
6037296401,2700,227,116,47,4.3,1.7
6037433802,2808,275,116,59,4.1,2.2
6037480803,3131,282,116,62,3.7,2.3
6037480901,4242,290,116,62,2.7,1.8
6037550700,5199,542,116,76,2.2,1.2
6037576901,4276,306,116,86,2.7,1.7
6037131020,4742,419,117,22,2.5,1.4
6037132900,3063,220,117,23,3.8,2
6037186201,2801,283,117,28,4.2,2.6
6037206031,3363,335,117,33,3.5,2.8
6037301204,4568,447,117,49,2.6,1.9
6037320201,3061,286,117,50,3.8,2.8
6037400501,1720,91,117,50,6.8,2.3
6037463101,2014,210,117,60,5.8,2.4
6037570301,5274,447,117,80,2.2,1.6
6037107020,4241,399,118,12,2.8,1.8
6037139802,3294,343,118,26,3.6,1.4
6037183103,3462,322,118,27,3.4,1.9
6037406200,4515,338,118,54,2.6,1.1
6037408137,3140,301,118,55,3.8,1.8
6037536103,4317,375,118,71,2.7,1.7
6037700502,4213,408,118,100,2.8,1.8
6037920018,1730,113,118,129,6.8,2.6
6037197410,3766,298,119,32,3.2,1.6
6037291110,2767,305,119,46,4.3,2.3
6037403322,3058,165,119,52,3.9,1.8
6037404402,3664,372,119,53,3.2,1.5
6037574901,2855,173,119,84,4.2,1.7
6037603005,4208,315,119,91,2.8,1.6
6037651221,2620,171,119,97,4.5,2.3
6037910402,2360,213,119,120,5,2.8
6037113102,2625,149,120,12,4.6,1.4
6037117202,2141,183,120,15,5.6,2.3
6037117301,3328,225,120,15,3.6,1.5
6037124903,3233,262,120,20,3.7,1.7
6037181400,3723,279,120,27,3.2,1.5
6037267902,2792,238,120,45,4.3,1.9
6037310201,4439,297,120,49,2.7,1.6
6037403325,4093,211,120,52,2.9,1.3
6037408003,3743,437,120,55,3.2,1.7
6037431800,4804,408,120,58,2.5,1.4
6037461502,5464,488,120,60,2.2,1.3
6037554516,3236,299,120,79,3.7,1.8
6037115403,2910,301,121,15,4.2,2.2
6037122120,3452,415,121,18,3.5,2
6037139600,4101,372,121,26,3,1.6
6037530004,3061,300,121,66,4,2.2
6037530102,4266,366,121,66,2.8,2
6037575802,3790,286,121,85,3.2,1.6
6037106642,2574,237,122,12,4.7,2.6
6037216800,2507,207,122,37,4.9,2
6037262303,2362,235,122,43,5.2,2
6037310400,2595,229,122,49,4.7,2
6037311300,3134,226,122,50,3.9,1.6
6037406702,4693,369,122,54,2.6,1
6037540000,5165,379,122,71,2.4,1.4
6037550902,4426,331,122,76,2.8,1.5
6037552002,2789,252,122,77,4.4,1.9
6037554900,5901,415,122,80,2.1,1.2
6037900506,3240,311,122,111,3.8,2.3
6037900804,2415,267,122,114,5.1,1.8
6037181300,3364,263,123,27,3.7,1.6
6037183104,1848,152,123,27,6.7,2.7
6037183702,2322,266,123,28,5.3,3.1
6037265601,2832,272,123,44,4.3,1.8
6037408627,2828,160,123,56,4.3,1.5
6037480704,3539,241,123,61,3.5,1.4
6037551502,3210,358,123,77,3.8,2.4
6037650701,1950,113,123,96,6.3,1.8
6037101300,3782,402,124,6,3.3,1.9
6037134201,3556,425,124,24,3.5,1.7
6037134800,5122,341,124,24,2.4,1.2
6037480302,3888,271,124,61,3.2,1.6
6037501503,3929,303,124,64,3.2,1.6
6037502402,3019,152,124,65,4.1,1.8
6037554403,4004,412,124,79,3.1,1.8
6037910504,3167,303,124,122,3.9,1.8
6037104204,2765,241,125,9,4.5,1.8
6037109700,3591,396,125,12,3.5,1.7
6037124500,2300,253,125,20,5.4,3.6
6037139503,4932,412,125,26,2.5,2.2
6037141101,4016,330,125,26,3.1,2
6037236204,2200,251,125,41,5.7,3.2
6037242000,2857,279,125,42,4.4,2
6037504001,5181,326,125,66,2.4,1
6037551300,4136,405,125,77,3,1.8
6037553000,3792,338,125,77,3.3,1.9
6037621102,2304,156,125,95,5.4,2.2
6037109300,2595,143,126,12,4.9,1.9
6037134303,5046,419,126,24,2.5,1.2
6037234502,2329,327,126,40,5.4,3
6037406300,4449,317,126,54,2.8,1.3
6037574201,2323,137,126,84,5.4,2.5
6037901007,1616,149,126,115,7.8,2.8
6037901210,1383,149,126,117,9.1,3.4
6037119002,5895,482,127,16,2.2,1.3
6037237900,3277,309,127,41,3.9,2
6037267300,4415,450,127,44,2.9,2.2
6037407900,5270,464,127,55,2.4,1.2
6037408005,3792,294,127,55,3.3,1.5
6037462400,3231,220,127,60,3.9,1.9
6037574800,2423,175,127,84,5.2,1.8
6037920043,4296,199,127,137,3,1.5
6037115104,4083,371,128,14,3.1,1.5
6037124700,4571,375,128,20,2.8,1.4
6037132001,2519,177,128,23,5.1,2.4
6037134104,3437,276,128,24,3.7,1.6
6037139301,3792,353,128,26,3.4,1.8
6037189600,3327,323,128,29,3.8,2.9
6037265602,2517,316,128,44,5.1,2.1
6037273902,3640,289,128,46,3.5,1.8
6037311100,3171,198,128,50,4,1.7
6037406701,2451,139,128,54,5.2,1.7
6037482102,2505,203,128,63,5.1,1.9
6037570402,2654,204,128,81,4.8,2.2
6037800202,4424,312,128,107,2.9,1.9
6037185202,3360,355,129,28,3.8,2.2
6037195400,4129,411,129,31,3.1,1.4
6037403901,2700,204,129,53,4.8,1.8
6037404802,3411,488,129,53,3.8,2.2
6037407802,2909,200,129,55,4.4,1.7
6037408724,3761,311,129,57,3.4,2.1
6037433801,4548,469,129,59,2.8,1.4
6037482701,3608,288,129,63,3.6,2.1
6037502901,4441,307,129,65,2.9,1.4
6037554514,3863,265,129,79,3.3,1.3
6037602105,3432,297,129,90,3.8,1.6
6037231400,4148,584,130,40,3.1,1.9
6037262400,2206,194,130,43,5.9,2.2
6037408212,4447,444,130,56,2.9,1.9
6037480703,2779,186,130,61,4.7,2.3
6037503103,3903,298,130,65,3.3,2
6037503301,2415,177,130,65,5.4,2.3
6037620521,2937,202,130,94,4.4,2.9
6037128801,2887,219,131,22,4.5,2.3
6037135113,2473,221,131,25,5.3,2.1
6037218900,4664,438,131,38,2.8,1.5
6037430400,3689,280,131,57,3.6,1.7
6037463602,5140,624,131,61,2.5,2
6037552200,4148,316,131,77,3.2,1.5
6037603703,2157,166,131,92,6.1,1.9
6037650003,2491,215,131,96,5.3,2.8
6037701801,5296,312,131,103,2.5,1.9
6037264301,4785,327,132,43,2.8,1.6
6037461501,3254,283,132,60,4.1,2.1
6037503202,3876,375,132,65,3.4,2.2
6037702202,3158,178,132,105,4.2,1.8
6037102104,3252,350,133,7,4.1,1.7
6037113234,3558,302,133,13,3.7,1.7
6037134302,3027,249,133,24,4.4,3
6037240020,3808,366,133,42,3.5,2
6037272100,3675,281,133,45,3.6,1.7
6037407101,3518,289,133,55,3.8,1.5
6037531902,3312,325,133,67,4,1.8
6037920200,5422,312,133,145,2.5,1.1
6037132002,2570,258,134,23,5.2,2.7
6037186100,4142,240,134,28,3.2,1.5
6037234600,3750,329,134,40,3.6,1.5
6037293302,4237,444,134,47,3.2,1.7
6037301100,5619,372,134,48,2.4,1.4
6037403320,4048,258,134,52,3.3,1.6
6037480012,3909,435,134,61,3.4,1.9
6037602505,2965,184,134,91,4.5,2
6037106111,3668,350,135,12,3.7,1.5
6037106520,4300,340,135,12,3.1,1.3
6037119800,5041,299,135,16,2.7,1.2
6037141500,2244,187,135,26,6,2.7
6037189400,3057,278,135,29,4.4,2.3
6037194102,2949,201,135,31,4.6,1.9
6037262200,3714,302,135,43,3.6,1.5
6037311801,2359,245,135,50,5.7,3.5
6037432300,3498,279,135,58,3.9,1.7
6037700501,3780,350,135,100,3.6,1.9
6037901209,1186,175,135,117,11.4,4
6037123304,3354,267,136,18,4.1,2.1
6037234700,2929,395,136,40,4.6,2.5
6037400205,2318,171,136,50,5.9,2.4
6037402904,2753,195,136,52,4.9,1.9
6037540800,4521,479,136,72,3,1.7
6037551402,3474,205,136,77,3.9,2.2
6037552900,5329,565,136,77,2.6,1.4
6037553802,4606,338,136,78,3,1.3
6037570002,2288,151,136,80,5.9,2.1
6037603301,3208,264,136,92,4.2,2.4
6037108102,2861,187,137,12,4.8,1.9
6037269000,4428,432,137,45,3.1,1.8
6037407801,4257,371,137,55,3.2,1.4
6037463601,5162,395,137,61,2.7,1.8
6037502005,3570,288,137,65,3.8,1.9
6037543903,2966,214,137,75,4.6,1.7
6037553901,4780,333,137,78,2.9,1.4
6037702803,2551,230,137,105,5.4,2.4
6037920326,5148,303,137,149,2.7,1.8
6037408401,3376,283,138,56,4.1,2.3
6037482402,6006,518,138,63,2.3,1.9
6037503602,3550,185,138,66,3.9,1.9
6037554700,3577,324,138,80,3.9,1.3
6037575401,3626,440,138,84,3.8,2.3
6037600702,3834,936,138,87,3.6,2.4
6037121010,3541,480,139,17,3.9,1.8
6037127210,4333,341,139,21,3.2,1.6
6037141700,2504,193,139,26,5.6,2.5
6037183222,2882,321,139,27,4.8,2.3
6037221500,2962,282,139,38,4.7,2.6
6037241202,3613,394,139,42,3.8,1.8
6037293301,2540,297,139,47,5.5,2.4
6037402301,4084,366,139,51,3.4,1.9
6037406000,3912,260,139,54,3.6,1.5
6037460600,3503,204,139,59,4,1.6
6037552601,4103,293,139,77,3.4,1.9
6037910001,4464,465,139,117,3.1,1.7
6037920032,2381,150,139,132,5.8,2.2
6037294110,3060,315,140,47,4.6,2.7
6037405900,3022,225,140,54,4.6,2
6037482702,2147,145,140,63,6.5,1.7
6037530202,3521,330,140,66,4,2.1
6037554519,2966,179,140,79,4.7,1.7
6037572500,2565,286,140,83,5.5,2.5
6037600501,2043,177,140,87,6.9,2.2
6037650004,3333,291,140,96,4.2,1.7
6037701601,3842,257,140,103,3.6,1.5
6037113101,2987,301,141,12,4.7,1.6
6037231600,5085,378,141,40,2.8,1.4
6037297110,3629,419,141,48,3.9,1.5
6037461300,5763,357,141,60,2.4,1.4
6037462800,2319,147,141,60,6.1,2.9
6037532101,4596,385,141,68,3.1,2.4
6037573004,3202,291,141,83,4.4,3.6
6037621204,2868,272,141,95,4.9,2.5
6037701000,4416,322,141,101,3.2,2.3
6037135203,5850,333,142,25,2.4,1.2
6037139001,4248,259,142,25,3.3,2
6037265520,4206,367,142,44,3.4,1.7
6037300502,4689,583,142,48,3,2
6037404201,2746,330,142,53,5.2,3.6
6037408134,2327,209,142,55,6.1,2.5
6037408135,2986,212,142,55,4.8,2.5
6037502301,4662,401,142,65,3,1.6
6037554204,3140,331,142,79,4.5,2.6
6037600502,1778,189,142,87,8,3.7
6037601001,1858,195,142,88,7.6,4.4
6037620002,2632,197,142,93,5.4,3
6037106113,2865,253,143,12,5,2.3
6037460700,3710,282,143,59,3.9,1.9
6037482800,3594,249,143,63,4,1.9
6037700802,3300,259,143,100,4.3,2.5
6037910601,4660,473,143,122,3.1,1.4
6037128910,3572,252,144,22,4,2.4
6037220000,4316,387,144,38,3.3,2
6037261200,3409,223,144,43,4.2,2
6037406800,3856,263,144,55,3.7,1.9
6037461600,4893,377,144,60,2.9,1.5
6037603801,3751,425,144,92,3.8,2.1
6037700801,4414,388,144,100,3.3,2.7
6037119900,3929,311,145,16,3.7,2
6037274100,3698,386,145,46,3.9,2.8
6037301900,6725,527,145,49,2.2,1.2
6037401102,2472,291,145,51,5.9,2.5
6037432102,4554,355,145,58,3.2,1.2
6037481901,5103,275,145,62,2.8,1.1
6037543000,3333,325,145,74,4.4,2.6
6037570702,1870,151,145,81,7.8,2.6
6037701302,4386,271,145,102,3.3,1.8
6037920044,2038,132,145,138,7.1,2.3
6037920104,2320,117,145,141,6.3,2
6037139801,2666,249,146,26,5.5,2.3
6037218400,3428,319,146,37,4.3,1.6
6037543801,4201,361,146,75,3.5,1.6
6037552001,3207,240,146,77,4.6,1.6
6037700101,5007,472,146,99,2.9,2.1
6037701502,3438,300,146,102,4.2,2.4
6037910501,3105,286,146,122,4.7,2.1
6037181500,3143,218,147,27,4.7,2.5
6037275102,3043,336,147,46,4.8,2
6037401101,3933,236,147,51,3.7,2.4
6037403402,2963,177,147,52,5,1.6
6037408624,2684,204,147,56,5.5,1.9
6037430600,3628,266,147,57,4.1,1.8
6037543802,5215,416,147,75,2.8,1.4
6037577400,2688,241,147,87,5.5,2.8
6037232300,3915,1088,148,40,3.8,2.3
6037272302,3513,325,148,45,4.2,2.3
6037400403,3325,261,148,50,4.5,1.8
6037431502,3318,332,148,58,4.5,2
6037554517,3554,278,148,79,4.2,1.3
6037576301,3148,265,148,85,4.7,2.1
6037910206,2448,199,148,119,6,2.4
6037910602,2775,320,148,123,5.3,3.2
6037121802,2750,404,149,17,5.4,3.1
6037402405,2175,159,149,51,6.9,2.5
6037403318,4978,245,149,52,3,1
6037232500,3407,494,150,40,4.4,2.4
6037403312,3984,221,150,52,3.8,1.8
6037431600,3455,269,150,58,4.3,1.6
6037481002,5026,426,150,62,3,1.8
6037501002,3920,269,150,64,3.8,1.6
6037620303,3058,208,150,93,4.9,2.1
6037650401,3569,255,150,96,4.2,1.6
6037670001,2868,248,150,98,5.2,2.7
6037297202,3261,317,151,48,4.6,2.1
6037311802,3120,292,151,50,4.8,4
6037320202,4206,382,151,50,3.6,1.8
6037265700,4387,424,152,44,3.5,1.6
6037540203,4096,361,152,72,3.7,2.3
6037602507,3258,243,152,91,4.7,2.3
6037650501,2386,175,152,96,6.4,2.4
6037109200,2354,197,153,12,6.5,3.2
6037128802,4009,267,153,22,3.8,1.9
6037293201,5468,475,153,47,2.8,1.3
6037464100,5607,366,153,61,2.7,1.8
6037552302,3205,294,153,77,4.8,2.7
6037554301,2746,286,153,79,5.6,3
6037601100,4855,610,153,88,3.2,1.9
6037124201,2574,267,154,20,6,4.5
6037131800,4803,399,154,23,3.2,1.3
6037137000,3962,213,154,25,3.9,1.8
6037431002,2559,177,154,57,6,2.5
6037106643,3873,293,155,12,4,1.9
6037131600,3968,534,155,22,3.9,1.7
6037191420,3010,323,155,30,5.1,5.8
6037276400,3479,269,155,46,4.5,1.9
6037407102,4409,315,155,55,3.5,1.5
6037433700,3180,238,155,59,4.9,1.8
6037480002,2786,199,155,61,5.6,2.3
6037504101,4110,269,155,66,3.8,1.5
6037550602,3583,270,155,76,4.3,1.5
6037602301,4943,347,155,90,3.1,1.6
6037900607,2557,422,155,113,6.1,2.9
6037920039,1448,90,155,135,10.7,3.3
6037113421,5172,354,156,14,3,1.2
6037460900,5606,420,156,59,2.8,1.6
6037503302,5168,483,156,65,3,1.3
6037621326,2652,195,156,95,5.9,2
6037132300,5704,514,157,23,2.8,1.6
6037402102,3626,327,157,51,4.3,2.4
6037544001,3635,310,157,75,4.3,2.2
6037101400,3348,211,158,6,4.7,1.7
6037134101,4510,446,158,24,3.5,1.6
6037143300,5793,358,158,27,2.7,1.4
6037211921,1911,174,158,35,8.3,5.6
6037480201,3044,241,158,61,5.2,2.2
6037501400,3185,276,158,64,5,4.9
6037543400,3098,229,158,74,5.1,2
6037551401,3528,234,158,77,4.5,2
6037910201,2941,269,158,118,5.4,2.9
6037125320,5008,535,159,20,3.2,2.5
6037275603,2321,171,159,46,6.9,3.2
6037408628,4562,371,159,56,3.5,1.3
6037430701,4289,315,159,57,3.7,1.1
6037431100,5496,582,159,57,2.9,1.5
6037503201,3268,283,159,65,4.9,2.1
6037543703,2695,206,159,75,5.9,2.9
6037111100,2413,154,160,12,6.6,2.2
6037113321,5088,393,160,13,3.1,1.9
6037113401,4865,389,160,14,3.3,1.4
6037131200,2653,244,160,22,6,2.8
6037402001,2347,191,160,51,6.8,4.1
6037460502,3251,222,160,59,4.9,1.7
6037532304,3205,428,160,68,5,2.6
6037920109,4215,249,160,142,3.8,1.5
6037137401,3318,265,161,25,4.9,2.2
6037235201,2317,204,161,40,6.9,2.3
6037235202,3606,277,161,40,4.5,2.3
6037408136,3062,202,161,55,5.3,2.5
6037575002,3938,258,161,84,4.1,1.9
6037920030,4306,280,161,131,3.7,1.9
6037108201,4309,253,162,12,3.8,2
6037111201,2713,274,162,12,6,2.5
6037132101,3736,394,162,23,4.3,2.4
6037195100,4116,316,162,31,3.9,1.9
6037235100,3979,268,162,40,4.1,1.9
6037238000,4842,641,162,41,3.3,2
6037403000,5660,414,162,52,2.9,1.7
6037137501,3614,387,163,25,4.5,1.8
6037463200,2790,198,163,61,5.8,2.1
6037603001,5688,469,163,91,2.9,1.4
6037603400,3367,322,163,92,4.8,1.9
6037920106,2547,209,163,141,6.4,2.4
6037541002,2450,304,164,72,6.7,2.6
6037576403,3465,341,164,85,4.7,2.1
6037602402,4678,442,164,90,3.5,1.8
6037670403,2099,121,164,99,7.8,2
6037106645,2848,285,165,12,5.8,2.2
6037232400,5341,394,165,40,3.1,1.7
6037400800,6279,308,165,51,2.6,0.9
6037402002,3173,309,165,51,5.2,2.2
6037503901,2305,182,165,66,7.2,2.3
6037553502,3186,322,165,77,5.2,2.7
6037571400,3599,257,165,82,4.6,2.3
6037600302,2305,214,165,87,7.2,3.6
6037106010,2480,214,166,12,6.7,2.2
6037236203,2560,249,166,41,6.5,4.3
6037267901,2104,244,166,44,7.9,3.6
6037408625,3119,309,166,56,5.3,2.1
6037430801,5216,388,166,57,3.2,1.8
6037462900,3043,203,166,60,5.5,2.3
6037480600,6104,330,166,61,2.7,1.5
6037543604,4455,313,166,75,3.7,1.7
6037571300,3379,261,166,82,4.9,1.6
6037117303,2916,186,167,15,5.7,2.5
6037236202,4374,389,167,41,3.8,2.4
6037404504,3529,262,167,53,4.7,2.2
6037405800,4375,382,167,54,3.8,1.6
6037461100,3979,349,167,59,4.2,1.7
6037502801,5003,313,167,65,3.3,1.2
6037920118,4473,253,167,144,3.7,1.5
6037113303,3389,234,168,13,5,2.4
6037131400,4900,306,168,22,3.4,1.3
6037134103,3582,275,168,24,4.7,2.4
6037302401,5308,357,168,49,3.2,1.9
6037406412,1974,219,168,54,8.5,2.5
6037430101,4194,315,168,57,4,1.3
6037431501,3662,246,168,58,4.6,1.7
6037500900,4503,325,168,64,3.7,1.8
6037108103,2676,307,169,12,6.3,2.9
6037108202,5336,289,169,12,3.2,2.1
6037139702,4505,281,169,26,3.8,1.8
6037207301,4738,320,169,34,3.6,1.9
6037264302,5012,333,169,43,3.4,1.8
6037310702,6216,490,169,50,2.7,1.8
6037404100,5190,451,169,53,3.3,1.3
6037502401,3977,305,169,65,4.2,2
6037576802,3095,228,169,86,5.5,2.9
6037900606,2441,490,169,113,6.9,3.7
6037402101,3906,354,170,51,4.4,2.8
6037550901,2995,298,170,76,5.7,2.9
6037551202,5704,396,170,76,3,1.8
6037600202,4709,420,170,87,3.6,1.6
6037602700,2907,214,170,91,5.8,2.6
6037800203,4202,282,170,107,4,1.3
6037910807,4924,241,170,125,3.5,1.4
6037920331,3026,185,170,151,5.6,2.6
6037570100,2493,359,171,80,6.9,2.6
6037600801,2691,274,171,88,6.4,3.4
6037600911,2722,231,171,88,6.3,2.5
6037900704,2082,233,171,113,8.2,3.2
6037920038,3216,358,171,135,5.3,2.4
6037113301,1969,151,172,13,8.7,2.2
6037264000,2500,269,172,43,6.9,2.8
6037403408,5503,358,172,53,3.1,1.2
6037462301,3579,351,172,60,4.8,2.1
6037701902,4345,380,172,104,4,2.9
6037920114,4705,318,172,143,3.7,2.7
6037403401,4309,319,173,52,4,1.6
6037404000,3783,317,173,53,4.6,1.8
6037482001,2388,173,173,63,7.2,2.9
6037600902,4811,362,173,88,3.6,2.1
6037271400,2935,256,174,45,5.9,2.2
6037271500,2546,149,174,45,6.8,3
6037274202,3897,418,174,46,4.5,2.5
6037320100,5661,301,174,50,3.1,1.4
6037501900,3168,268,174,64,5.5,2.3
6037570502,4486,385,174,81,3.9,2.6
6037703001,4936,322,174,106,3.5,1.6
6037131900,3613,250,175,23,4.8,2.1
6037291300,2260,119,175,47,7.7,2.1
6037460000,3804,262,175,59,4.6,1.7
6037541200,4764,382,175,73,3.7,1.6
6037141400,3912,245,176,26,4.5,1.7
6037503106,2720,379,176,65,6.5,3.3
6037135114,4188,418,177,25,4.2,2.8
6037400302,2389,185,177,50,7.4,2.4
6037570602,4643,435,177,81,3.8,1.6
6037910808,2627,221,177,126,6.7,2.5
6037103101,2115,155,178,7,8.4,3.3
6037111205,3140,250,178,12,5.7,3.9
6037122000,5058,509,178,17,3.5,1.7
6037131702,2965,280,178,23,6,2
6037207302,4432,336,178,34,4,2.3
6037219300,2985,250,178,38,6,2.7
6037403403,3934,325,178,52,4.5,1.9
6037552800,4348,313,178,77,4.1,1.5
6037276601,3530,411,179,46,5.1,2
6037408302,3355,295,179,56,5.3,1.9
6037530003,2789,200,179,66,6.4,2.4
6037600802,2149,236,179,88,8.3,3
6037910706,4080,336,179,123,4.4,2.2
6037133100,4677,397,180,23,3.8,1.6
6037301601,5783,432,180,49,3.1,2.4
6037570204,3135,265,180,80,5.7,2.7
6037574902,4530,419,180,84,4,2.1
6037700300,6047,506,180,100,3,1.7
6037920016,3439,258,180,129,5.2,1.7
6037190301,5475,582,181,29,3.3,2.1
6037403323,4338,232,181,52,4.2,1.5
6037405302,4626,323,181,54,3.9,1.6
6037463700,2423,230,181,61,7.5,3.2
6037910713,3944,346,181,124,4.6,3.2
6037111204,5101,247,182,12,3.6,1.2
6037138000,3791,283,182,25,4.8,1.9
6037293304,3456,346,182,47,5.3,3.3
6037462500,5383,397,182,60,3.4,1.7
6037572600,4134,310,182,83,4.4,1.8
6037600400,3335,410,182,87,5.5,2.8
6037603802,2983,307,182,92,6.1,3.6
6037102107,3250,341,183,7,5.6,2.1
6037185100,5266,625,183,28,3.5,1.6
6037234000,4182,325,183,40,4.4,1.7
6037401201,2467,180,183,51,7.4,2.7
6037401603,2323,157,183,51,7.9,3.4
6037401703,3451,240,183,51,5.3,1.8
6037550100,5794,434,183,75,3.2,1.5
6037577300,5034,381,183,87,3.6,2.2
6037125100,5231,383,184,20,3.5,1.9
6037139401,2315,164,184,26,7.9,3.7
6037431700,4804,483,184,58,3.8,1.7
6037570603,3200,230,184,81,5.8,2.8
6037901003,4600,274,184,115,4,1
6037291210,4132,450,185,46,4.5,1.9
6037300301,4787,286,185,48,3.9,2
6037403902,4004,380,185,53,4.6,1.9
6037430501,3245,222,185,57,5.7,2.1
6037571502,3536,302,185,82,5.2,2.7
6037620101,4048,244,185,93,4.6,2.1
6037650605,2350,214,185,96,7.9,3.6
6037651402,4880,313,185,98,3.8,1.5
6037701802,3846,399,185,104,4.8,2.3
6037401704,4861,420,186,51,3.8,1.6
6037535802,4968,400,186,71,3.7,1.6
6037109604,2254,161,187,12,8.3,2.8
6037111206,3802,342,187,12,4.9,1.7
6037237300,3948,368,187,41,4.7,2.4
6037460501,4264,225,187,59,4.4,1.9
6037572900,4045,270,187,83,4.6,2.4
6037701201,2939,278,187,101,6.4,2.4
6037702801,4151,315,187,105,4.5,2.3
6037405500,5188,266,188,54,3.6,1.1
6037500404,3891,315,188,64,4.8,2
6037536200,5359,379,188,71,3.5,1.5
6037650901,4849,487,188,97,3.9,2.1
6037460800,2419,216,189,59,7.8,2.9
6037480802,2763,277,189,61,6.8,3.5
6037550800,5947,466,189,76,3.2,1.9
6037573403,2853,275,189,83,6.6,3.7
6037601303,3696,244,189,88,5.1,2.2
6037296402,2471,209,190,47,7.7,2.9
6037530005,3654,284,190,66,5.2,2.2
6037910707,3191,287,190,124,6,2.3
6037128500,3655,224,191,22,5.2,2.2
6037403317,3739,253,191,52,5.1,1.9
6037482522,4058,377,191,63,4.7,1.9
6037403702,3006,283,192,53,6.4,2
