GEOID,GEO_id2,Civilian_EST,Civilian_MOE,Veteran_EST,Veteran_MOE,Veteran_Percent_EST,Veteran_Percent_MOE,Total_POP_EST
6037573202,6037573202,4636,338,73,43,1.6,0.9,4709
6037573300,6037573300,2999,280,9,14,0.3,0.5,3008
6037573401,6037573401,976,99,24,16,2.5,1.7,1000
6037573402,6037573402,5256,304,285,155,5.4,3,5541
6037573403,6037573403,2853,275,189,110,6.6,3.7,3042
6037573601,6037573601,4677,374,521,150,11.1,3.4,5198
6037573700,6037573700,3797,192,325,92,8.6,2.3,4122
6037573800,6037573800,3377,235,266,71,7.9,2.1,3643
6037573902,6037573902,1592,85,77,30,4.8,1.9,1669
6037574000,6037574000,4204,202,246,67,5.9,1.6,4450
6037574100,6037574100,4019,190,235,70,5.8,1.8,4254
6037574201,6037574201,2323,137,126,60,5.4,2.5,2449
6037574202,6037574202,1821,174,107,56,5.9,2.8,1928
6037574300,6037574300,4533,245,306,98,6.8,2.2,4839
6037574400,6037574400,3947,222,312,83,7.9,2,4259
6037574500,6037574500,5107,315,444,137,8.7,2.7,5551
6037574601,6037574601,2180,245,5,10,0.2,0.4,2185
6037574602,6037574602,1062,59,81,30,7.6,2.8,1143
6037574700,6037574700,143,123,64,99,44.8,46.1,207
6037574800,6037574800,2423,175,127,45,5.2,1.8,2550
6037574901,6037574901,2855,173,119,49,4.2,1.7,2974
6037574902,6037574902,4530,419,180,100,4,2.1,4710
6037575001,6037575001,3085,242,100,53,3.2,1.7,3185
6037575002,6037575002,3938,258,161,74,4.1,1.9,4099
6037575101,6037575101,3439,262,74,57,2.2,1.6,3513
6037575102,6037575102,2925,274,56,44,1.9,1.5,2981
6037575103,6037575103,4059,202,201,99,5,2.4,4260
6037575201,6037575201,3208,257,63,50,2,1.6,3271
6037575202,6037575202,3184,271,30,30,0.9,0.9,3214
6037575300,6037575300,3286,326,18,22,0.5,0.7,3304
6037575401,6037575401,3626,440,138,85,3.8,2.3,3764
6037575402,6037575402,2736,204,37,28,1.4,1,2773
6037575500,6037575500,35,24,0,0,0,52,35
6037575801,6037575801,1508,158,35,33,2.3,2.2,1543
6037575802,6037575802,3790,286,121,62,3.2,1.6,3911
6037575803,6037575803,2320,254,108,64,4.7,2.8,2428
6037575901,6037575901,2563,243,73,38,2.8,1.5,2636
6037575902,6037575902,4548,418,362,133,8,2.8,4910
6037576001,6037576001,4909,432,281,110,5.7,2.2,5190
6037576200,6037576200,4613,369,213,100,4.6,2.2,4826
6037576301,6037576301,3148,265,148,73,4.7,2.1,3296
6037576302,6037576302,3067,354,69,57,2.2,1.9,3136
6037576401,6037576401,3645,435,53,48,1.5,1.3,3698
6037576402,6037576402,3596,337,74,49,2.1,1.3,3670
6037576403,6037576403,3465,341,164,75,4.7,2.1,3629
6037576501,6037576501,2275,267,228,97,10,4.6,2503
6037576502,6037576502,3637,336,245,95,6.7,2.5,3882
6037576503,6037576503,3674,289,110,56,3,1.6,3784
6037576601,6037576601,4338,419,280,141,6.5,3.3,4618
6037576602,6037576602,4029,341,370,175,9.2,4.2,4399
6037576700,6037576700,3580,291,106,65,3,1.8,3686
6037576801,6037576801,3369,410,219,124,6.5,3.8,3588
6037576802,6037576802,3095,228,169,94,5.5,2.9,3264
6037576901,6037576901,4276,306,116,72,2.7,1.7,4392
6037576903,6037576903,2730,319,74,54,2.7,2,2804
6037576904,6037576904,2676,277,63,42,2.4,1.6,2739
6037577000,6037577000,5936,485,204,113,3.4,1.9,6140
6037577100,6037577100,5869,364,263,133,4.5,2.3,6132
6037577200,6037577200,5097,341,257,97,5,1.9,5354
6037577300,6037577300,5034,381,183,113,3.6,2.2,5217
6037577400,6037577400,2688,241,147,82,5.5,2.8,2835
6037577501,6037577501,3071,187,264,83,8.6,2.7,3335
6037577504,6037577504,1194,137,90,49,7.5,4.3,1284
6037577602,6037577602,2756,166,325,77,11.8,2.8,3081
6037577603,6037577603,6624,391,391,106,5.9,1.6,7015
6037577604,6037577604,1249,124,91,34,7.3,2.8,1340
6037599000,6037599000,2510,230,90,70,3.6,2.7,2600
6037599100,6037599100,234,103,7,16,3,6.9,241
6037600100,6037600100,4984,367,90,56,1.8,1.1,5074
6037600201,6037600201,2976,341,92,69,3.1,2.3,3068
6037600202,6037600202,4709,420,170,71,3.6,1.6,4879
6037600302,6037600302,2305,214,165,84,7.2,3.6,2470
6037600303,6037600303,2874,307,52,47,1.8,1.6,2926
6037600304,6037600304,2270,170,60,39,2.6,1.7,2330
6037600400,6037600400,3335,410,182,93,5.5,2.8,3517
6037600501,6037600501,2043,177,140,47,6.9,2.2,2183
6037600502,6037600502,1778,189,142,62,8,3.7,1920
6037600601,6037600601,2142,165,274,78,12.8,3.8,2416
6037600602,6037600602,1786,180,31,21,1.7,1.2,1817
6037600702,6037600702,3834,936,138,92,3.6,2.4,3972
6037600703,6037600703,1632,189,84,31,5.1,1.9,1716
6037600704,6037600704,2362,312,247,86,10.5,3.6,2609
6037600801,6037600801,2691,274,171,92,6.4,3.4,2862
6037600802,6037600802,2149,236,179,63,8.3,3,2328
6037600902,6037600902,4811,362,173,103,3.6,2.1,4984
6037600911,6037600911,2722,231,171,68,6.3,2.5,2893
6037600912,6037600912,4201,407,25,23,0.6,0.6,4226
6037601001,6037601001,1858,195,142,81,7.6,4.4,2000
6037601002,6037601002,3776,448,97,71,2.6,1.9,3873
6037601100,6037601100,4855,610,153,96,3.2,1.9,5008
6037601202,6037601202,2916,282,40,22,1.4,0.8,2956
6037601211,6037601211,2182,185,111,71,5.1,3.1,2293
6037601212,6037601212,5088,408,204,124,4,2.4,5292
6037601301,6037601301,1487,148,53,24,3.6,1.7,1540
6037601302,6037601302,5514,409,261,131,4.7,2.3,5775
6037601303,6037601303,3696,244,189,81,5.1,2.2,3885
6037601401,6037601401,4286,581,780,567,18.2,11.3,5066
6037601402,6037601402,4020,395,97,54,2.4,1.4,4117
6037601501,6037601501,2831,284,24,31,0.8,1.1,2855
6037601502,6037601502,2635,257,62,35,2.4,1.3,2697
6037601600,6037601600,2946,293,39,45,1.3,1.5,2985
6037601700,6037601700,3825,433,37,50,1,1.3,3862
6037601801,6037601801,2425,195,34,49,1.4,2,2459
6037601802,6037601802,2869,228,33,42,1.2,1.5,2902
6037601900,6037601900,3483,314,0,0,0,1,3483
6037602002,6037602002,2200,194,68,34,3.1,1.6,2268
6037602003,6037602003,3201,302,71,51,2.2,1.6,3272
6037602004,6037602004,2901,244,98,43,3.4,1.5,2999
6037602103,6037602103,5191,465,213,120,4.1,2.4,5404
6037602104,6037602104,4014,300,113,73,2.8,1.8,4127
6037602105,6037602105,3432,297,129,54,3.8,1.6,3561
6037602106,6037602106,4363,358,87,62,2,1.4,4450
6037602200,6037602200,5839,564,238,118,4.1,2,6077
6037602301,6037602301,4943,347,155,76,3.1,1.6,5098
6037602302,6037602302,2664,232,194,78,7.3,2.8,2858
6037602402,6037602402,4678,442,164,84,3.5,1.8,4842
6037602403,6037602403,4105,344,97,60,2.4,1.4,4202
6037602404,6037602404,4639,323,98,47,2.1,1,4737
6037602504,6037602504,3515,275,100,58,2.8,1.6,3615
6037602505,6037602505,2965,184,134,57,4.5,2,3099
6037602506,6037602506,2886,207,199,75,6.9,2.6,3085
6037602507,6037602507,3258,243,152,77,4.7,2.3,3410
6037602508,6037602508,5267,409,71,65,1.3,1.2,5338
6037602509,6037602509,3154,260,51,42,1.6,1.3,3205
6037602600,6037602600,6933,440,509,142,7.3,2.2,7442
6037602700,6037602700,2907,214,170,78,5.8,2.6,3077
6037602801,6037602801,2786,249,51,43,1.8,1.5,2837
6037602802,6037602802,3718,396,102,46,2.7,1.3,3820
6037602900,6037602900,3193,219,86,52,2.7,1.6,3279
6037603001,6037603001,5688,469,163,83,2.9,1.4,5851
6037603004,6037603004,1267,136,66,38,5.2,3,1333
6037603005,6037603005,4208,315,119,68,2.8,1.6,4327
6037603006,6037603006,1521,147,54,29,3.6,1.9,1575
6037603101,6037603101,3236,286,216,81,6.7,2.4,3452
6037603102,6037603102,2988,249,192,77,6.4,2.6,3180
6037603200,6037603200,2737,223,99,62,3.6,2.3,2836
6037603301,6037603301,3208,264,136,82,4.2,2.4,3344
6037603302,6037603302,3249,294,237,89,7.3,3,3486
6037603400,6037603400,3367,322,163,66,4.8,1.9,3530
6037603500,6037603500,2364,174,103,49,4.4,2.1,2467
6037603600,6037603600,3514,239,218,78,6.2,2.3,3732
6037603702,6037603702,3978,420,197,77,5,1.9,4175
6037603703,6037603703,2157,166,131,41,6.1,1.9,2288
6037603704,6037603704,4616,418,98,81,2.1,1.7,4714
6037603801,6037603801,3751,425,144,81,3.8,2.1,3895
6037603802,6037603802,2983,307,182,107,6.1,3.6,3165
6037603900,6037603900,5646,430,253,154,4.5,2.7,5899
6037604001,6037604001,3468,334,56,39,1.6,1.2,3524
6037604002,6037604002,3974,326,87,47,2.2,1.2,4061
6037604100,6037604100,5550,402,261,162,4.7,2.9,5811
6037609900,6037609900,1744,205,78,39,4.5,2.1,1822
6037620001,6037620001,3277,203,201,65,6.1,1.9,3478
6037620002,6037620002,2632,197,142,78,5.4,3,2774
6037620101,6037620101,4048,244,185,84,4.6,2.1,4233
6037620102,6037620102,2941,182,205,81,7,2.6,3146
6037620201,6037620201,1376,119,46,38,3.3,2.7,1422
6037620301,6037620301,3361,192,254,76,7.6,2.2,3615
6037620303,6037620303,3058,208,150,64,4.9,2.1,3208
6037620305,6037620305,4702,432,231,135,4.9,2.8,4933
6037620400,6037620400,3979,222,313,96,7.9,2.4,4292
6037620501,6037620501,4577,330,233,84,5.1,1.9,4810
6037620521,6037620521,2937,202,130,83,4.4,2.9,3067
6037620522,6037620522,3805,266,271,99,7.1,2.5,4076
6037620601,6037620601,4331,401,193,95,4.5,2.2,4524
6037620602,6037620602,4240,305,288,111,6.8,2.7,4528
6037620701,6037620701,5306,289,454,200,8.6,3.5,5760
6037620702,6037620702,5317,446,209,92,3.9,1.8,5526
6037620800,6037620800,5930,378,337,142,5.7,2.3,6267
6037620901,6037620901,2151,113,107,42,5,2.1,2258
6037620904,6037620904,2207,270,61,41,2.8,1.9,2268
6037621001,6037621001,3622,242,224,77,6.2,2.1,3846
6037621002,6037621002,823,113,56,21,6.8,2.4,879
6037621004,6037621004,3725,381,114,67,3.1,1.8,3839
6037621102,6037621102,2304,156,125,53,5.4,2.2,2429
6037621104,6037621104,5689,376,307,140,5.4,2.4,5996
6037621201,6037621201,4924,367,198,91,4,1.8,5122
6037621204,6037621204,2868,272,141,74,4.9,2.5,3009
6037621301,6037621301,5374,354,204,108,3.8,2,5578
6037621324,6037621324,3166,381,253,93,8,3,3419
6037621326,6037621326,2652,195,156,53,5.9,2,2808
6037621400,6037621400,3589,257,198,80,5.5,2.3,3787
6037650001,6037650001,4671,390,321,92,6.9,2,4992
6037650003,6037650003,2491,215,131,70,5.3,2.8,2622
6037650004,6037650004,3333,291,140,55,4.2,1.7,3473
6037650101,6037650101,4659,397,290,122,6.2,2.6,4949
6037650102,6037650102,1887,150,110,39,5.8,1.9,1997
6037650200,6037650200,4820,237,291,87,6,1.8,5111
6037650300,6037650300,5559,434,304,146,5.5,2.7,5863
6037650401,6037650401,3569,255,150,58,4.2,1.6,3719
6037650501,6037650501,2386,175,152,58,6.4,2.4,2538
6037650502,6037650502,3524,213,266,82,7.5,2.5,3790
6037650602,6037650602,6079,483,354,130,5.8,2.1,6433
6037650603,6037650603,3003,156,213,70,7.1,2.4,3216
6037650604,6037650604,4585,339,206,100,4.5,2.2,4791
6037650605,6037650605,2350,214,185,83,7.9,3.6,2535
6037650701,6037650701,1950,113,123,38,6.3,1.8,2073
6037650702,6037650702,3892,212,303,77,7.8,2,4195
6037650800,6037650800,5216,317,213,77,4.1,1.5,5429
6037650901,6037650901,4849,487,188,98,3.9,2.1,5037
6037650902,6037650902,4798,353,288,145,6,3.1,5086
6037651001,6037651001,4697,316,329,91,7,1.9,5026
6037651002,6037651002,4025,289,333,125,8.3,3,4358
6037651101,6037651101,4155,236,294,94,7.1,2.2,4449
6037651102,6037651102,3217,175,252,75,7.8,2.3,3469
6037651201,6037651201,3911,229,311,83,8,2.1,4222
6037651221,6037651221,2620,171,119,62,4.5,2.3,2739
6037651222,6037651222,4839,338,308,110,6.4,2.3,5147
6037651302,6037651302,4792,293,363,105,7.6,2.2,5155
6037651304,6037651304,3958,314,322,151,8.1,3.7,4280
6037651401,6037651401,2015,136,74,40,3.7,1.9,2089
6037651402,6037651402,4880,313,185,70,3.8,1.5,5065
6037670001,6037670001,2868,248,150,80,5.2,2.7,3018
6037670002,6037670002,3102,217,229,102,7.4,3.2,3331
6037670003,6037670003,4580,329,328,128,7.2,2.8,4908
6037670100,6037670100,5709,411,277,100,4.9,1.7,5986
6037670201,6037670201,3003,236,233,68,7.8,2.4,3236
6037670202,6037670202,2027,124,92,31,4.5,1.5,2119
6037670324,6037670324,3820,299,278,91,7.3,2.5,4098
6037670326,6037670326,2733,222,260,77,9.5,2.6,2993
6037670328,6037670328,3811,230,268,82,7,2.2,4079
6037670403,6037670403,2099,121,164,44,7.8,2,2263
6037670405,6037670405,2277,168,237,90,10.4,4,2514
6037670406,6037670406,1541,111,50,26,3.2,1.6,1591
6037670407,6037670407,4520,361,200,84,4.4,1.8,4720
6037670411,6037670411,3317,203,254,119,7.7,3.4,3571
6037670413,6037670413,3666,243,245,70,6.7,1.9,3911
6037670416,6037670416,3354,233,193,75,5.8,2.2,3547
6037670500,6037670500,1364,117,114,25,8.4,1.9,1478
6037670602,6037670602,5769,310,577,171,10,3,6346
6037670701,6037670701,5596,418,446,167,8,2.8,6042
6037670702,6037670702,4460,286,355,136,8,3,4815
6037700101,6037700101,5007,472,146,107,2.9,2.1,5153
6037700102,6037700102,3777,309,90,67,2.4,1.8,3867
6037700200,6037700200,6932,569,267,131,3.9,1.9,7199
6037700300,6037700300,6047,506,180,100,3,1.7,6227
6037700400,6037700400,5084,485,217,182,4.3,3.5,5301
6037700501,6037700501,3780,350,135,70,3.6,1.9,3915
6037700502,6037700502,4213,408,118,77,2.8,1.8,4331
6037700600,6037700600,3861,369,229,96,5.9,2.5,4090
6037700700,6037700700,2566,343,85,57,3.3,2.3,2651
6037700801,6037700801,4414,388,144,122,3.3,2.7,4558
6037700802,6037700802,3300,259,143,86,4.3,2.5,3443
6037700901,6037700901,2924,339,92,57,3.1,2.1,3016
6037700902,6037700902,5971,378,84,83,1.4,1.4,6055
6037701000,6037701000,4416,322,141,105,3.2,2.3,4557
6037701100,6037701100,1005,389,523,442,52,24.8,1528
6037701201,6037701201,2939,278,187,69,6.4,2.4,3126
6037701202,6037701202,2881,187,64,34,2.2,1.2,2945
6037701302,6037701302,4386,271,145,81,3.3,1.8,4531
6037701304,6037701304,5357,442,256,119,4.8,2.2,5613
6037701402,6037701402,5693,603,347,212,6.1,3.7,6040
6037701501,6037701501,4333,423,75,64,1.7,1.5,4408
6037701502,6037701502,3438,300,146,80,4.2,2.4,3584
6037701601,6037701601,3842,257,140,57,3.6,1.5,3982
6037701602,6037701602,3350,243,91,51,2.7,1.5,3441
6037701701,6037701701,2796,285,83,40,3,1.5,2879
6037701702,6037701702,3060,288,98,59,3.2,2,3158
6037701801,6037701801,5296,312,131,99,2.5,1.9,5427
6037701802,6037701802,3846,399,185,97,4.8,2.3,4031
6037701902,6037701902,4345,380,172,125,4,2.9,4517
6037702002,6037702002,5648,463,86,50,1.5,0.9,5734
6037702102,6037702102,5341,411,274,135,5.1,2.5,5615
6037702201,6037702201,3563,274,103,62,2.9,1.7,3666
6037702202,6037702202,3158,178,132,55,4.2,1.8,3290
6037702300,6037702300,5670,385,197,93,3.5,1.6,5867
6037702400,6037702400,3804,319,83,51,2.2,1.3,3887
6037702501,6037702501,3856,307,26,36,0.7,0.9,3882
6037702502,6037702502,3428,259,95,51,2.8,1.5,3523
6037702600,6037702600,4805,237,251,96,5.2,2,5056
6037702700,6037702700,2793,186,106,50,3.8,1.7,2899
6037702801,6037702801,4151,315,187,94,4.5,2.3,4338
6037702802,6037702802,2061,229,113,48,5.5,2.4,2174
6037702803,6037702803,2551,230,137,61,5.4,2.4,2688
6037702901,6037702901,9080,805,385,230,4.2,2.6,9465
6037703001,6037703001,4936,322,174,79,3.5,1.6,5110
6037703002,6037703002,5710,403,494,206,8.7,3.3,6204
6037703100,6037703100,4642,429,501,193,10.8,4,5143
6037703200,6037703200,4655,360,429,147,9.2,3,5084
6037800101,6037800101,4525,247,207,73,4.6,1.6,4732
6037800102,6037800102,5248,442,269,107,5.1,2.1,5517
6037800202,6037800202,4424,312,128,87,2.9,1.9,4552
6037800203,6037800203,4202,282,170,54,4,1.3,4372
6037800204,6037800204,3771,256,95,59,2.5,1.6,3866
6037800324,6037800324,5007,341,207,82,4.1,1.6,5214
6037800325,6037800325,2759,191,254,94,9.2,3.2,3013
6037800326,6037800326,4100,267,279,77,6.8,1.8,4379
6037800327,6037800327,4537,324,86,49,1.9,1.1,4623
6037800328,6037800328,2345,265,101,60,4.3,2.4,2446
6037800329,6037800329,5096,453,110,65,2.2,1.3,5206
6037800330,6037800330,788,69,35,22,4.4,2.8,823
6037800331,6037800331,576,95,27,19,4.7,3.3,603
6037800332,6037800332,4861,368,261,88,5.4,1.8,5122
6037800406,6037800406,2337,193,114,50,4.9,2,2451
6037800408,6037800408,6012,375,221,92,3.7,1.5,6233
6037800410,6037800410,3653,295,62,53,1.7,1.5,3715
6037800504,6037800504,2113,243,106,59,5,2.8,2219
6037800506,6037800506,2458,301,83,51,3.4,2.1,2541
6037900102,6037900102,528,118,39,25,7.4,5.1,567
6037900103,6037900103,4119,358,368,123,8.9,3.1,4487
6037900104,6037900104,4180,356,359,127,8.6,2.9,4539
6037900201,6037900201,822,97,102,41,12.4,4.7,924
6037900300,6037900300,3500,339,204,89,5.8,2.5,3704
6037900501,6037900501,4805,467,362,93,7.5,1.8,5167
6037900504,6037900504,4708,311,362,104,7.7,2.3,5070
6037900505,6037900505,2435,249,204,85,8.4,3.4,2639
6037900506,6037900506,3240,311,122,74,3.8,2.3,3362
6037900507,6037900507,4978,478,215,114,4.3,2.2,5193
6037900508,6037900508,2284,176,210,60,9.2,2.6,2494
6037900602,6037900602,3924,311,194,105,4.9,2.6,4118
6037900605,6037900605,5096,449,256,126,5,2.3,5352
6037900606,6037900606,2441,490,169,78,6.9,3.7,2610
6037900607,6037900607,2557,422,155,73,6.1,2.9,2712
6037900608,6037900608,2591,284,213,75,8.2,3,2804
6037900609,6037900609,3568,365,344,126,9.6,3.5,3912
6037900701,6037900701,3240,324,246,87,7.6,2.6,3486
6037900703,6037900703,3164,254,228,86,7.2,2.7,3392
6037900704,6037900704,2082,233,171,64,8.2,3.2,2253
6037900705,6037900705,3078,300,316,97,10.3,3.2,3394
6037900803,6037900803,6390,609,367,162,5.7,2.5,6757
6037900804,6037900804,2415,267,122,43,5.1,1.8,2537
6037900805,6037900805,3742,411,302,96,8.1,2.5,4044
6037900806,6037900806,3271,341,108,56,3.3,1.6,3379
6037900900,6037900900,3156,226,343,89,10.9,2.7,3499
6037901003,6037901003,4600,274,184,49,4,1,4784
6037901004,6037901004,8859,612,855,213,9.7,2.3,9714
6037901007,6037901007,1616,149,126,45,7.8,2.8,1742
6037901008,6037901008,2147,193,203,61,9.5,3,2350
6037901009,6037901009,4317,325,412,92,9.5,2.1,4729
6037901010,6037901010,4169,359,351,118,8.4,2.9,4520
6037901011,6037901011,3982,227,319,110,8,2.6,4301
6037901101,6037901101,3969,293,362,118,9.1,3,4331
6037901102,6037901102,4306,363,426,101,9.9,2.5,4732
6037901205,6037901205,8202,564,861,201,10.5,2.6,9063
6037901209,6037901209,1186,175,135,46,11.4,4,1321
6037901210,6037901210,1383,149,126,49,9.1,3.4,1509
6037901213,6037901213,2983,223,388,85,13,3,3371
6037910001,6037910001,4464,465,139,74,3.1,1.7,4603
6037910002,6037910002,5372,546,275,94,5.1,1.8,5647
6037910101,6037910101,1245,112,31,21,2.5,1.7,1276
6037910201,6037910201,2941,269,158,85,5.4,2.9,3099
6037910202,6037910202,4189,302,438,103,10.5,2.6,4627
6037910205,6037910205,974,153,77,32,7.9,3.7,1051
6037910206,6037910206,2448,199,148,64,6,2.4,2596
6037910207,6037910207,4511,311,424,124,9.4,2.7,4935
6037910208,6037910208,4575,332,333,100,7.3,2.1,4908
6037910209,6037910209,3471,325,271,69,7.8,2.2,3742
6037910210,6037910210,5275,390,468,192,8.9,3.6,5743
6037910301,6037910301,3037,203,350,99,11.5,3.4,3387
6037910302,6037910302,4180,391,429,143,10.3,3.4,4609
6037910401,6037910401,5182,388,449,146,8.7,3,5631
6037910402,6037910402,2360,213,119,67,5,2.8,2479
6037910403,6037910403,1228,127,16,15,1.3,1.2,1244
6037910404,6037910404,2833,304,108,66,3.8,2.3,2941
6037910501,6037910501,3105,286,146,65,4.7,2.1,3251
6037910502,6037910502,2705,352,75,45,2.8,1.7,2780
6037910504,6037910504,3167,303,124,57,3.9,1.8,3291
6037910505,6037910505,2153,222,84,50,3.9,2.5,2237
6037910601,6037910601,4660,473,143,64,3.1,1.4,4803
6037910602,6037910602,2775,320,148,88,5.3,3.2,2923
6037910603,6037910603,4818,337,251,119,5.2,2.4,5069
6037910605,6037910605,3120,410,92,46,2.9,1.5,3212
6037910606,6037910606,2255,170,109,39,4.8,1.8,2364
6037910705,6037910705,8225,658,405,211,4.9,2.6,8630
6037910706,6037910706,4080,336,179,91,4.4,2.2,4259
6037910707,6037910707,3191,287,190,75,6,2.3,3381
6037910709,6037910709,1345,149,87,34,6.5,2.6,1432
6037910711,6037910711,5802,462,222,129,3.8,2.3,6024
6037910712,6037910712,2014,254,96,54,4.8,2.8,2110
6037910713,6037910713,3944,346,181,120,4.6,3.2,4125
6037910714,6037910714,2658,193,43,30,1.6,1.1,2701
6037910715,6037910715,4551,511,219,88,4.8,1.9,4770
6037910716,6037910716,4173,255,261,109,6.3,2.7,4434
6037910804,6037910804,2604,176,368,114,14.1,4.2,2972
6037910805,6037910805,3992,436,291,117,7.3,3.1,4283
6037910807,6037910807,4924,241,170,70,3.5,1.4,5094
6037910808,6037910808,2627,221,177,65,6.7,2.5,2804
6037910809,6037910809,1798,111,102,42,5.7,2.3,1900
6037910810,6037910810,2136,162,97,34,4.5,1.6,2233
6037910811,6037910811,151,99,0,0,0,20.5,151
6037910812,6037910812,263,71,38,27,14.4,8.5,301
6037910813,6037910813,3199,311,285,81,8.9,2.7,3484
6037911001,6037911001,3413,343,378,133,11.1,4.1,3791
6037920011,6037920011,266,68,28,16,10.5,6.4,294
6037920012,6037920012,872,89,62,27,7.1,3.1,934
6037920013,6037920013,4042,252,307,75,7.6,1.9,4349
6037920015,6037920015,4206,200,240,82,5.7,2,4446
6037920016,6037920016,3439,258,180,61,5.2,1.7,3619
6037920017,6037920017,3668,287,295,97,8,2.4,3963
6037920018,6037920018,1730,113,118,45,6.8,2.6,1848
6037920020,6037920020,5247,425,287,100,5.5,2,5534
6037920023,6037920023,2110,171,47,26,2.2,1.3,2157
6037920026,6037920026,359,195,48,28,13.4,10.4,407
6037920028,6037920028,4768,271,237,99,5,2.1,5005
6037920029,6037920029,2694,359,196,82,7.3,2.9,2890
6037920030,6037920030,4306,280,161,80,3.7,1.9,4467
6037920031,6037920031,5241,399,527,142,10.1,2.8,5768
6037920032,6037920032,2381,150,139,52,5.8,2.2,2520
6037920033,6037920033,536,218,64,32,11.9,8.2,600
6037920034,6037920034,2635,281,238,108,9,3.9,2873
6037920035,6037920035,5602,402,253,182,4.5,3.2,5855
6037920036,6037920036,2418,218,93,34,3.8,1.6,2511
6037920037,6037920037,4934,378,108,62,2.2,1.3,5042
6037920038,6037920038,3216,358,171,83,5.3,2.4,3387
6037920039,6037920039,1448,90,155,47,10.7,3.3,1603
6037920040,6037920040,2522,254,103,55,4.1,2.2,2625
6037920041,6037920041,2034,198,99,42,4.9,2.2,2133
6037920042,6037920042,5682,376,235,108,4.1,1.9,5917
6037920043,6037920043,4296,199,127,67,3,1.5,4423
6037920044,6037920044,2038,132,145,45,7.1,2.3,2183
6037920045,6037920045,3543,199,245,115,6.9,3.2,3788
6037920102,6037920102,3984,283,312,99,7.8,2.4,4296
6037920104,6037920104,2320,117,145,45,6.3,2,2465
6037920106,6037920106,2547,209,163,60,6.4,2.4,2710
6037920107,6037920107,2900,166,80,52,2.8,1.8,2980
6037920108,6037920108,3371,173,257,83,7.6,2.5,3628
6037920109,6037920109,4215,249,160,63,3.8,1.5,4375
6037920110,6037920110,2526,217,71,41,2.8,1.6,2597
6037920111,6037920111,2299,138,310,74,13.5,3.2,2609
6037920112,6037920112,3403,223,236,89,6.9,2.7,3639
6037920114,6037920114,4705,318,172,127,3.7,2.7,4877
6037920115,6037920115,3002,212,217,93,7.2,2.9,3219
6037920116,6037920116,3683,192,263,94,7.1,2.5,3946
6037920118,6037920118,4473,253,167,65,3.7,1.5,4640
6037920119,6037920119,1367,65,55,28,4,2,1422
6037920200,6037920200,5422,312,133,60,2.5,1.1,5555
6037920303,6037920303,1334,133,15,17,1.1,1.2,1349
6037920312,6037920312,4117,232,284,99,6.9,2.4,4401
6037920313,6037920313,4154,222,251,85,6,2.1,4405
6037920314,6037920314,2275,121,97,44,4.3,2,2372
6037920322,6037920322,2114,168,74,35,3.5,1.6,2188
6037920326,6037920326,5148,303,137,91,2.7,1.8,5285
6037920328,6037920328,1662,112,95,41,5.7,2.4,1757
6037920329,6037920329,4239,354,249,118,5.9,2.8,4488
6037920330,6037920330,4146,270,325,155,7.8,3.7,4471
6037920331,6037920331,3026,185,170,78,5.6,2.6,3196
6037920332,6037920332,2060,197,85,32,4.1,1.5,2145
6037920334,6037920334,5016,376,209,99,4.2,2,5225
6037920336,6037920336,4485,390,59,38,1.3,0.8,4544
6037920337,6037920337,5294,411,74,40,1.4,0.8,5368
6037920338,6037920338,4180,211,214,82,5.1,2.1,4394
6037920339,6037920339,5215,304,114,75,2.2,1.5,5329
6037930101,6037930101,45,21,7,10,15.6,19.9,52
6037930200,6037930200,449,116,11,11,2.4,2.4,460
6037930301,6037930301,798,196,43,31,5.4,3.5,841
6037980001,6037980001,0,12,0,0,-,**,0
6037980002,6037980002,0,12,0,0,-,**,0
6037980003,6037980003,0,12,0,0,-,**,0
6037980004,6037980004,0,12,0,0,-,**,0
6037980005,6037980005,0,12,0,0,-,**,0
6037980006,6037980006,0,12,0,0,-,**,0
6037980007,6037980007,0,12,0,0,-,**,0
6037980008,6037980008,48,40,0,0,0,44.4,48
6037980009,6037980009,5,7,0,0,0,100,5
6037980010,6037980010,105,41,9,6,8.6,6.1,114
6037980013,6037980013,0,12,0,0,-,**,0
6037980014,6037980014,0,12,0,0,-,**,0
6037980015,6037980015,419,93,35,30,8.4,6.9,454
6037980018,6037980018,0,12,0,0,-,**,0
6037980019,6037980019,133,42,0,0,0,22.9,133
6037980020,6037980020,0,12,0,0,-,**,0
6037980021,6037980021,8,9,0,0,0,100,8
6037980022,6037980022,0,12,0,0,-,**,0
6037980023,6037980023,0,12,0,0,-,**,0
6037980024,6037980024,185,71,5,7,2.7,4.1,190
6037980025,6037980025,0,12,0,0,-,**,0
6037980026,6037980026,16,13,4,6,25,35.9,20
6037980028,6037980028,0,12,0,0,-,**,0
6037980030,6037980030,0,12,0,0,-,**,0
6037980031,6037980031,1090,137,90,66,8.3,6,1180
6037980033,6037980033,12,19,12,19,100,88.8,24
6037990100,6037990100,0,12,0,0,-,**,0
6037990200,6037990200,0,12,0,0,-,**,0
6037990300,6037990300,0,12,0,0,-,**,0
