GEO_id2,civ_std_err,tot_pop_std_err,vet_std_err,tot_pop_std_err2
6037480902,180.55,180.55,36.36,180.55
6037503105,180.55,180.55,38.79,180.55
6037533002,180.55,180.55,40.61,180.55
6037920332,180.55,180.55,85.45,180.55
6037111201,181.16,181.16,6.67,181.16
6037190202,181.16,181.16,16.97,181.16
6037191610,181.16,181.16,16.97,181.16
6037201601,181.16,181.16,18.79,181.16
6037311500,181.16,181.16,29.7,181.16
6037400206,181.16,181.16,29.7,181.16
6037402303,181.16,181.16,30.3,181.16
6037408301,181.16,181.16,33.33,181.16
6037480202,181.16,181.16,36.36,181.16
6037503302,181.16,181.16,38.79,181.16
6037554516,181.16,181.16,47.27,181.16
6037920337,181.16,181.16,86.06,181.16
6037124600,181.76,181.76,10.3,181.76
6037139701,181.76,181.76,14.55,181.76
6037481102,181.76,181.76,36.97,181.76
6037530801,181.76,181.76,39.39,181.76
6037900803,181.76,181.76,66.06,181.76
6037261101,182.37,182.37,25.45,182.37
6037400900,182.37,182.37,30.3,182.37
6037408140,182.37,182.37,32.73,182.37
6037430002,182.37,182.37,33.94,182.37
6037460900,182.37,182.37,35.15,182.37
6037481300,182.37,182.37,36.97,182.37
6037535802,182.37,182.37,42.42,182.37
6037576901,182.37,182.37,50.91,182.37
6037670003,182.37,182.37,58.18,182.37
6037910807,182.37,182.37,72.73,182.37
6037127300,182.98,182.98,10.91,182.98
6037135203,182.98,182.98,13.33,182.98
6037139401,182.98,182.98,14.55,182.98
6037301205,182.98,182.98,28.48,182.98
6037405002,182.98,182.98,32.12,182.98
6037480012,182.98,182.98,36.36,182.98
6037481103,182.98,182.98,36.97,182.98
6037533601,182.98,182.98,41.21,182.98
6037570204,182.98,182.98,47.88,182.98
6037620901,182.98,182.98,55.76,182.98
6037800204,182.98,182.98,63.03,182.98
6037137104,183.59,183.59,13.94,183.59
6037206050,183.59,183.59,19.39,183.59
6037241120,183.59,183.59,24.85,183.59
6037265700,183.59,183.59,26.06,183.59
6037404401,183.59,183.59,31.52,183.59
6037431001,183.59,183.59,33.94,183.59
6037432401,183.59,183.59,34.55,183.59
6037504102,183.59,183.59,39.39,183.59
6037531000,183.59,183.59,40,183.59
6037574202,183.59,183.59,50.3,183.59
6037601700,183.59,183.59,52.73,183.59
6037702400,183.59,183.59,60.61,183.59
6037980007,183.59,183.59,89.09,183.59
6037122120,184.19,184.19,9.09,184.19
6037138000,184.19,184.19,13.94,184.19
6037189905,184.19,184.19,16.36,184.19
6037195803,184.19,184.19,17.58,184.19
6037229420,184.19,184.19,23.03,184.19
6037236202,184.19,184.19,23.64,184.19
6037270100,184.19,184.19,26.67,184.19
6037482503,184.19,184.19,37.58,184.19
6037482600,184.19,184.19,37.58,184.19
6037532302,184.19,184.19,40.61,184.19
6037601303,184.19,184.19,52.73,184.19
6037190201,184.8,184.8,16.97,184.8
6037229300,184.8,184.8,23.03,184.8
6037401202,184.8,184.8,30.3,184.8
6037432802,184.8,184.8,34.55,184.8
6037460000,184.8,184.8,35.15,184.8
6037462001,184.8,184.8,35.76,184.8
6037552002,184.8,184.8,45.45,184.8
6037901010,184.8,184.8,67.27,184.8
6037104204,185.41,185.41,1,185.41
6037128400,185.41,185.41,11.52,185.41
6037134710,185.41,185.41,13.33,185.41
6037208902,185.41,185.41,20,185.41
6037214700,185.41,185.41,21.21,185.41
6037269905,185.41,185.41,26.06,185.41
6037302103,185.41,185.41,29.09,185.41
6037480302,185.41,185.41,36.36,185.41
6037554512,185.41,185.41,47.27,185.41
6037650300,185.41,185.41,56.97,185.41
6037901102,185.41,185.41,67.88,185.41
6037109800,186.02,186.02,6.06,186.02
6037128602,186.02,186.02,12.12,186.02
6037228800,186.02,186.02,23.03,186.02
6037463200,186.02,186.02,35.76,186.02
6037554101,186.02,186.02,46.67,186.02
6037609900,186.02,186.02,55.15,186.02
6037134101,186.63,186.63,12.73,186.63
6037212306,186.63,186.63,20.61,186.63
6037296300,186.63,186.63,27.88,186.63
6037503103,186.63,186.63,38.79,186.63
6037554301,186.63,186.63,46.67,186.63
6037572900,186.63,186.63,49.09,186.63
6037111400,187.23,187.23,7.27,187.23
6037143604,187.23,187.23,15.15,187.23
6037189701,187.23,187.23,16.36,187.23
6037214502,187.23,187.23,21.21,187.23
6037552601,187.23,187.23,46.06,187.23
6037620521,187.23,187.23,55.76,187.23
6037701304,187.23,187.23,60,187.23
6037910812,187.23,187.23,73.94,187.23
6037205120,187.84,187.84,19.39,187.84
6037401602,187.84,187.84,30.3,187.84
6037460301,187.84,187.84,35.15,187.84
6037501400,187.84,187.84,38.18,187.84
6037552602,187.84,187.84,46.06,187.84
6037553400,187.84,187.84,46.06,187.84
6037900201,187.84,187.84,64.24,187.84
6037920028,187.84,187.84,75.15,187.84
6037128210,188.45,188.45,11.52,188.45
6037204120,188.45,188.45,18.79,188.45
6037211922,188.45,188.45,20.61,188.45
6037213310,188.45,188.45,20.61,188.45
6037401703,188.45,188.45,30.3,188.45
6037461502,188.45,188.45,35.76,188.45
6037543502,188.45,188.45,44.24,188.45
6037572700,188.45,188.45,49.09,188.45
6037980014,188.45,188.45,90.91,188.45
6037980031,188.45,188.45,110.3,188.45
6037209300,189.06,189.06,20,189.06
6037212204,189.06,189.06,20.61,189.06
6037433602,189.06,189.06,35.15,189.06
6037481901,189.06,189.06,36.97,189.06
6037502901,189.06,189.06,38.79,189.06
6037535002,189.06,189.06,41.82,189.06
6037576801,189.06,189.06,50.91,189.06
6037901011,189.06,189.06,67.27,189.06
6037920111,189.06,189.06,79.39,189.06
6037980002,189.06,189.06,87.27,189.06
6037120030,189.67,189.67,7.88,189.67
6037139303,189.67,189.67,14.55,189.67
6037240010,189.67,189.67,24.24,189.67
6037292000,189.67,189.67,27.27,189.67
6037293307,189.67,189.67,27.88,189.67
6037402101,189.67,189.67,30.3,189.67
6037404402,189.67,189.67,31.52,189.67
6037502500,189.67,189.67,38.79,189.67
6037503802,189.67,189.67,39.39,189.67
6037530102,189.67,189.67,39.39,189.67
6037576501,189.67,189.67,50.91,189.67
6037701402,189.67,189.67,60,189.67
6037195201,190.27,190.27,17.58,190.27
6037269500,190.27,190.27,26.06,190.27
6037460401,190.27,190.27,35.15,190.27
6037553601,190.27,190.27,46.67,190.27
6037553902,190.27,190.27,46.67,190.27
6037571300,190.27,190.27,48.48,190.27
6037574500,190.27,190.27,50.3,190.27
6037104403,190.88,190.88,1,190.88
6037204300,190.88,190.88,18.79,190.88
6037273300,190.88,190.88,27.27,190.88
6037920013,190.88,190.88,74.55,190.88
6037113235,191.49,191.49,7.27,191.49
6037199700,191.49,191.49,18.18,191.49
6037262501,191.49,191.49,25.45,191.49
6037400304,191.49,191.49,29.7,191.49
6037401304,191.49,191.49,30.3,191.49
6037403317,191.49,191.49,30.91,191.49
6037430302,191.49,191.49,33.94,191.49
6037430724,191.49,191.49,33.94,191.49
6037430802,191.49,191.49,33.94,191.49
6037480500,191.49,191.49,36.36,191.49
6037533202,191.49,191.49,40.61,191.49
6037542700,191.49,191.49,43.64,191.49
6037544001,191.49,191.49,44.85,191.49
6037554201,191.49,191.49,46.67,191.49
6037575102,191.49,191.49,50.3,191.49
6037575201,191.49,191.49,50.3,191.49
6037577300,191.49,191.49,51.52,191.49
6037900608,191.49,191.49,65.45,191.49
6037980009,191.49,191.49,90.3,191.49
6037232300,192.1,192.1,23.64,192.1
6037502100,192.1,192.1,38.18,192.1
6037503702,192.1,192.1,39.39,192.1
6037551401,192.1,192.1,45.45,192.1
6037920023,192.1,192.1,75.15,192.1
6037209820,192.71,192.71,20,192.71
6037226002,192.71,192.71,22.42,192.71
6037262100,192.71,192.71,25.45,192.71
6037296402,192.71,192.71,27.88,192.71
6037402600,192.71,192.71,30.91,192.71
6037500900,192.71,192.71,37.58,192.71
6037541300,192.71,192.71,43.03,192.71
6037570001,192.71,192.71,47.88,192.71
6037604001,192.71,192.71,55.15,192.71
6037650001,192.71,192.71,56.36,192.71
6037920041,192.71,192.71,76.97,192.71
6037920338,192.71,192.71,86.06,192.71
6037183402,193.31,193.31,15.76,193.31
6037195720,193.31,193.31,17.58,193.31
6037229100,193.31,193.31,23.03,193.31
6037278102,193.31,193.31,27.27,193.31
6037555211,193.31,193.31,47.88,193.31
6037600602,193.31,193.31,52.12,193.31
6037920033,193.31,193.31,75.76,193.31
6037139502,193.92,193.92,14.55,193.92
6037208710,193.92,193.92,20,193.92
6037271702,193.92,193.92,26.67,193.92
6037301204,193.92,193.92,28.48,193.92
6037535606,193.92,193.92,42.42,193.92
6037555212,193.92,193.92,47.88,193.92
6037120020,194.53,194.53,7.88,194.53
6037191110,194.53,194.53,16.97,194.53
6037208801,194.53,194.53,20,194.53
6037310201,194.53,194.53,29.09,194.53
6037540400,194.53,194.53,43.03,194.53
6037554404,194.53,194.53,46.67,194.53
6037650004,194.53,194.53,56.36,194.53
6037186201,195.14,195.14,15.76,195.14
6037232400,195.14,195.14,23.64,195.14
6037240020,195.14,195.14,24.24,195.14
6037532800,195.14,195.14,40.61,195.14
6037603703,195.14,195.14,55.15,195.14
6037604100,195.14,195.14,55.15,195.14
6037621002,195.14,195.14,55.76,195.14
6037621301,195.14,195.14,56.36,195.14
6037139301,195.74,195.74,13.94,195.74
6037235100,195.74,195.74,23.64,195.74
6037310501,195.74,195.74,29.09,195.74
6037432101,195.74,195.74,34.55,195.74
6037433302,195.74,195.74,34.55,195.74
6037433306,195.74,195.74,34.55,195.74
6037480002,195.74,195.74,36.36,195.74
6037533805,195.74,195.74,41.21,195.74
6037551900,195.74,195.74,45.45,195.74
6037552800,195.74,195.74,46.06,195.74
6037570304,195.74,195.74,47.88,195.74
6037700102,195.74,195.74,59.39,195.74
6037113421,196.35,196.35,7.27,196.35
6037123103,196.35,196.35,9.09,196.35
6037239330,196.35,196.35,24.24,196.35
6037264301,196.35,196.35,25.45,196.35
6037404503,196.35,196.35,31.52,196.35
6037405301,196.35,196.35,32.12,196.35
6037406412,196.35,196.35,32.12,196.35
6037431300,196.35,196.35,33.94,196.35
6037502005,196.35,196.35,38.18,196.35
6037542601,196.35,196.35,43.64,196.35
6037572201,196.35,196.35,49.09,196.35
6037603301,196.35,196.35,54.55,196.35
6037700700,196.35,196.35,59.39,196.35
6037217001,196.96,196.96,21.21,196.96
6037301801,196.96,196.96,29.09,196.96
6037310703,196.96,196.96,29.7,196.96
6037404000,196.96,196.96,31.52,196.96
6037461200,196.96,196.96,35.15,196.96
6037532500,196.96,196.96,40.61,196.96
6037600601,196.96,196.96,52.12,196.96
6037621400,196.96,196.96,56.36,196.96
6037701202,196.96,196.96,60,196.96
6037910302,196.96,196.96,69.7,196.96
6037920044,196.96,196.96,77.58,196.96
6037920314,196.96,196.96,82.42,196.96
6037113301,197.57,197.57,7.27,197.57
6037212303,197.57,197.57,20.61,197.57
6037297601,197.57,197.57,28.48,197.57
6037407002,197.57,197.57,32.12,197.57
6037530101,197.57,197.57,39.39,197.57
6037535501,197.57,197.57,42.42,197.57
6037540101,197.57,197.57,42.42,197.57
6037554204,197.57,197.57,46.67,197.57
6037571200,197.57,197.57,48.48,197.57
6037573004,197.57,197.57,49.7,197.57
6037576602,197.57,197.57,50.91,197.57
6037900506,197.57,197.57,64.85,197.57
6037930101,197.57,197.57,86.67,197.57
6037123901,198.18,198.18,9.7,198.18
6037311300,198.18,198.18,29.7,198.18
6037407502,198.18,198.18,32.73,198.18
6037460502,198.18,198.18,35.15,198.18
6037500402,198.18,198.18,37.58,198.18
6037980001,198.18,198.18,87.27,198.18
6037127210,198.78,198.78,10.91,198.78
6037293201,198.78,198.78,27.88,198.78
6037320201,198.78,198.78,29.7,198.78
6037406902,198.78,198.78,32.12,198.78
6037460700,198.78,198.78,35.15,198.78
6037500800,198.78,198.78,37.58,198.78
6037503901,198.78,198.78,39.39,198.78
6037543501,198.78,198.78,44.24,198.78
6037651102,198.78,198.78,57.58,198.78
6037203800,199.39,199.39,18.79,199.39
6037211921,199.39,199.39,20.61,199.39
6037216402,199.39,199.39,21.21,199.39
6037262604,199.39,199.39,25.45,199.39
6037294820,199.39,199.39,27.88,199.39
6037408303,199.39,199.39,33.33,199.39
6037651001,199.39,199.39,57.58,199.39
6037115302,200,200,7.27,200
6037134422,200,200,12.73,200
6037530204,200,200,39.39,200
6037920020,200,200,75.15,200
6037216401,200.61,200.61,21.21,200.61
6037408302,200.61,200.61,33.33,200.61
6037500201,200.61,200.61,37.58,200.61
6037533401,200.61,200.61,40.61,200.61
6037534002,200.61,200.61,41.82,200.61
6037553504,200.61,200.61,46.67,200.61
6037601801,200.61,200.61,52.73,200.61
6037651201,200.61,200.61,57.58,200.61
6037113101,201.22,201.22,7.27,201.22
6037134901,201.22,201.22,13.33,201.22
6037183401,201.22,201.22,15.76,201.22
6037218300,201.22,201.22,21.82,201.22
6037301501,201.22,201.22,28.48,201.22
6037407400,201.22,201.22,32.73,201.22
6037481713,201.22,201.22,36.97,201.22
6037534202,201.22,201.22,41.82,201.22
6037204110,201.82,201.82,18.79,201.82
6037430723,201.82,201.82,33.94,201.82
6037540201,201.82,201.82,42.42,201.82
6037900507,201.82,201.82,64.85,201.82
6037920030,201.82,201.82,75.76,201.82
6037980008,201.82,201.82,90.3,201.82
6037190801,202.43,202.43,16.97,202.43
6037231220,202.43,202.43,23.03,202.43
6037294120,202.43,202.43,27.88,202.43
6037403406,202.43,202.43,31.52,202.43
6037405102,202.43,202.43,32.12,202.43
6037532102,202.43,202.43,40.61,202.43
6037533806,202.43,202.43,41.21,202.43
6037554405,202.43,202.43,46.67,202.43
6037119201,203.04,203.04,7.27,203.04
6037125320,203.04,203.04,10.3,203.04
6037219700,203.04,203.04,21.82,203.04
6037401001,203.04,203.04,30.3,203.04
6037406800,203.04,203.04,32.12,203.04
6037603200,203.04,203.04,54.55,203.04
6037650800,203.04,203.04,57.58,203.04
6037117510,203.65,203.65,7.27,203.65
6037294410,203.65,203.65,27.88,203.65
6037296210,203.65,203.65,27.88,203.65
6037463601,203.65,203.65,35.76,203.65
6037185320,204.26,204.26,15.76,204.26
6037191420,204.26,204.26,16.97,204.26
6037239602,204.26,204.26,24.24,204.26
6037405001,204.26,204.26,32.12,204.26
6037535901,204.26,204.26,42.42,204.26
6037571101,204.26,204.26,48.48,204.26
6037571600,204.26,204.26,48.48,204.26
6037600304,204.26,204.26,52.12,204.26
6037601600,204.26,204.26,52.73,204.26
6037700901,204.26,204.26,60,204.26
6037980022,204.26,204.26,93.33,204.26
6037127606,204.86,204.86,10.91,204.86
6037199000,204.86,204.86,18.18,204.86
6037218600,204.86,204.86,21.82,204.86
6037265510,204.86,204.86,25.45,204.86
6037271701,204.86,204.86,26.67,204.86
6037275102,204.86,204.86,27.27,204.86
6037701802,204.86,204.86,60.61,204.86
6037920330,204.86,204.86,84.85,204.86
6037207710,205.47,205.47,19.39,205.47
6037269800,205.47,205.47,26.06,205.47
6037311100,205.47,205.47,29.7,205.47
6037311700,205.47,205.47,29.7,205.47
6037403318,205.47,205.47,30.91,205.47
6037480011,205.47,205.47,36.36,205.47
6037500404,205.47,205.47,37.58,205.47
6037531604,205.47,205.47,40,205.47
6037910606,205.47,205.47,71.52,205.47
6037203900,206.08,206.08,18.79,206.08
6037273600,206.08,206.08,27.27,206.08
6037400604,206.08,206.08,29.7,206.08
6037402801,206.08,206.08,30.91,206.08
6037602004,206.08,206.08,53.33,206.08
6037602402,206.08,206.08,53.33,206.08
6037241201,206.69,206.69,24.85,206.69
6037530700,206.69,206.69,39.39,206.69
6037221900,207.29,207.29,22.42,207.29
6037265520,207.29,207.29,25.45,207.29
6037402705,207.29,207.29,30.91,207.29
6037432801,207.29,207.29,34.55,207.29
6037482402,207.29,207.29,37.58,207.29
6037532606,207.29,207.29,40.61,207.29
6037552100,207.29,207.29,45.45,207.29
6037573002,207.29,207.29,49.7,207.29
6037602506,207.29,207.29,53.33,207.29
6037602507,207.29,207.29,53.33,207.29
6037701702,207.29,207.29,60.61,207.29
6037800202,207.29,207.29,62.42,207.29
6037901003,207.29,207.29,66.67,207.29
6037920200,207.29,207.29,81.82,207.29
6037127804,207.9,207.9,11.52,207.9
6037143100,207.9,207.9,15.15,207.9
6037212620,207.9,207.9,20.61,207.9
6037218110,207.9,207.9,21.82,207.9
6037224310,207.9,207.9,22.42,207.9
6037294610,207.9,207.9,27.88,207.9
6037404701,207.9,207.9,31.52,207.9
6037574901,207.9,207.9,50.3,207.9
6037670602,207.9,207.9,58.79,207.9
6037701601,207.9,207.9,60,207.9
6037117201,208.51,208.51,7.27,208.51
6037195902,208.51,208.51,18.18,208.51
6037213201,208.51,208.51,20.61,208.51
6037302102,208.51,208.51,29.09,208.51
6037302505,208.51,208.51,29.09,208.51
6037460600,208.51,208.51,35.15,208.51
6037464200,208.51,208.51,36.36,208.51
6037910709,208.51,208.51,72.12,208.51
6037920313,208.51,208.51,82.42,208.51
6037209104,209.12,209.12,20,209.12
6037221500,209.12,209.12,21.82,209.12
6037320000,209.12,209.12,29.7,209.12
6037405600,209.12,209.12,32.12,209.12
6037920326,209.12,209.12,83.03,209.12
6037980004,209.12,209.12,87.88,209.12
6037128802,209.73,209.73,12.12,209.73
6037208501,209.73,209.73,20,209.73
6037235202,209.73,209.73,23.64,209.73
6037311000,209.73,209.73,29.7,209.73
6037403407,209.73,209.73,31.52,209.73
6037408211,209.73,209.73,33.33,209.73
6037603704,209.73,209.73,55.15,209.73
6037572301,210.33,210.33,49.09,210.33
6037572500,210.33,210.33,49.09,210.33
6037128102,210.94,210.94,11.52,210.94
6037209103,210.94,210.94,20,210.94
6037302104,210.94,210.94,29.09,210.94
6037543201,210.94,210.94,44.24,210.94
6037128702,211.55,211.55,12.12,211.55
6037137301,211.55,211.55,13.94,211.55
6037211420,211.55,211.55,20.61,211.55
6037408141,211.55,211.55,32.73,211.55
6037910205,211.55,211.55,68.48,211.55
6037231100,212.16,212.16,23.03,212.16
6037265420,212.16,212.16,25.45,212.16
6037300800,212.16,212.16,28.48,212.16
6037461400,212.16,212.16,35.76,212.16
6037553901,212.16,212.16,46.67,212.16
6037221303,212.77,212.77,21.82,212.77
6037262601,212.77,212.77,25.45,212.77
6037276100,212.77,212.77,27.27,212.77
6037504101,212.77,212.77,39.39,212.77
6037530602,212.77,212.77,39.39,212.77
6037531201,212.77,212.77,40,212.77
6037189201,213.37,213.37,16.36,213.37
6037555104,213.37,213.37,47.88,213.37
6037227010,213.98,213.98,23.03,213.98
6037232500,213.98,213.98,23.64,213.98
6037273902,213.98,213.98,27.27,213.98
6037402703,213.98,213.98,30.91,213.98
6037577000,213.98,213.98,50.91,213.98
6037228220,214.59,214.59,23.03,214.59
6037231900,214.59,214.59,23.03,214.59
6037294200,214.59,214.59,27.88,214.59
6037502004,214.59,214.59,38.18,214.59
6037599000,214.59,214.59,51.52,214.59
6037620303,214.59,214.59,55.76,214.59
6037900602,214.59,214.59,65.45,214.59
6037901205,214.59,214.59,67.88,214.59
6037207400,215.2,215.2,19.39,215.2
6037262704,215.2,215.2,25.45,215.2
6037271100,215.2,215.2,26.67,215.2
6037462700,215.2,215.2,35.76,215.2
6037543305,215.2,215.2,44.24,215.2
6037554515,215.2,215.2,47.27,215.2
6037602003,215.2,215.2,52.73,215.2
6037701502,215.2,215.2,60,215.2
6037433304,215.81,215.81,34.55,215.81
6037502601,215.81,215.81,38.79,215.81
6037535300,215.81,215.81,41.82,215.81
6037980033,215.81,215.81,124.85,215.81
6037234902,216.41,216.41,23.64,216.41
6037242700,216.41,216.41,24.85,216.41
6037302302,216.41,216.41,29.09,216.41
6037401002,216.41,216.41,30.3,216.41
6037407001,216.41,216.41,32.12,216.41
6037430902,216.41,216.41,33.94,216.41
6037920106,216.41,216.41,78.18,216.41
6037206200,217.02,217.02,19.39,217.02
6037208903,217.02,217.02,20,217.02
6037300400,217.02,217.02,28.48,217.02
6037400207,217.02,217.02,29.7,217.02
6037408212,217.02,217.02,33.33,217.02
6037533701,217.02,217.02,41.21,217.02
6037554104,217.02,217.02,46.67,217.02
6037190700,217.63,217.63,16.97,217.63
6037239320,217.63,217.63,24.24,217.63
6037311200,217.63,217.63,29.7,217.63
6037482301,217.63,217.63,37.58,217.63
6037543602,217.63,217.63,44.24,217.63
6037555001,217.63,217.63,47.27,217.63
6037555103,217.63,217.63,47.88,217.63
6037603400,217.63,217.63,54.55,217.63
6037900102,217.63,217.63,63.64,217.63
6037920118,217.63,217.63,80.61,217.63
6037237401,218.24,218.24,24.24,218.24
6037310100,218.24,218.24,29.09,218.24
6037406901,218.24,218.24,32.12,218.24
6037554700,218.24,218.24,47.27,218.24
6037577400,218.24,218.24,51.52,218.24
6037920037,218.24,218.24,76.36,218.24
6037920043,218.24,218.24,76.97,218.24
6037262802,218.84,218.84,25.45,218.84
6037980005,218.84,218.84,88.48,218.84
6037113303,219.45,219.45,7.27,219.45
6037121802,219.45,219.45,9.09,219.45
6037408135,219.45,219.45,32.73,219.45
6037462002,219.45,219.45,35.76,219.45
6037535607,219.45,219.45,42.42,219.45
6037541604,219.45,219.45,43.03,219.45
6037600802,219.45,219.45,52.12,219.45
6037109603,220.06,220.06,5.45,220.06
6037570003,220.06,220.06,47.88,220.06
6037900609,220.06,220.06,65.45,220.06
6037430701,220.67,220.67,33.94,220.67
6037460501,220.67,220.67,35.15,220.67
6037980003,220.67,220.67,87.88,220.67
6037122000,221.28,221.28,9.09,221.28
6037183300,221.28,221.28,15.76,221.28
6037206020,221.28,221.28,19.39,221.28
6037214503,221.28,221.28,21.21,221.28
6037267300,221.28,221.28,26.06,221.28
6037602504,221.28,221.28,53.33,221.28
6037800410,221.28,221.28,63.64,221.28
6037115301,221.88,221.88,7.27,221.88
6037211803,221.88,221.88,20.61,221.88
6037239701,221.88,221.88,24.24,221.88
6037296220,221.88,221.88,27.88,221.88
6037301601,221.88,221.88,28.48,221.88
6037320100,221.88,221.88,29.7,221.88
6037600702,221.88,221.88,52.12,221.88
6037600801,221.88,221.88,52.12,221.88
6037920035,221.88,221.88,76.36,221.88
6037137504,222.49,222.49,13.94,222.49
6037481401,222.49,222.49,36.97,222.49
6037530004,222.49,222.49,39.39,222.49
6037533103,222.49,222.49,40.61,222.49
6037542000,222.49,222.49,43.64,222.49
6037576802,222.49,222.49,50.91,222.49
6037603600,222.49,222.49,54.55,222.49
6037910210,222.49,222.49,69.09,222.49
6037920116,222.49,222.49,80.61,222.49
6037113237,223.1,223.1,7.27,223.1
6037119800,223.1,223.1,7.88,223.1
6037208904,223.1,223.1,20,223.1
6037401601,223.1,223.1,30.3,223.1
6037533902,223.1,223.1,41.21,223.1
6037599100,223.1,223.1,51.52,223.1
6037132501,223.71,223.71,12.73,223.71
6037214901,223.71,223.71,21.21,223.71
6037400404,223.71,223.71,29.7,223.71
6037574902,223.71,223.71,50.3,223.71
6037621001,223.71,223.71,55.76,223.71
6037800331,223.71,223.71,63.64,223.71
6037481711,224.32,224.32,36.97,224.32
6037603801,224.32,224.32,55.15,224.32
6037650604,224.32,224.32,56.97,224.32
6037267600,224.92,224.92,26.06,224.92
6037402301,224.92,224.92,30.3,224.92
6037403500,224.92,224.92,31.52,224.92
6037576903,224.92,224.92,50.91,224.92
6037143700,225.53,225.53,15.15,225.53
6037218800,225.53,225.53,21.82,225.53
6037501803,225.53,225.53,38.18,225.53
6037531902,225.53,225.53,40,225.53
6037543905,225.53,225.53,44.85,225.53
6037102103,226.14,226.14,1,226.14
6037212800,226.14,226.14,20.61,226.14
6037406200,226.14,226.14,32.12,226.14
6037433401,226.14,226.14,34.55,226.14
6037480304,226.14,226.14,36.36,226.14
6037481202,226.14,226.14,36.97,226.14
6037530302,226.14,226.14,39.39,226.14
6037700802,226.14,226.14,60,226.14
6037911001,226.14,226.14,73.94,226.14
6037115201,226.75,226.75,7.27,226.75
6037121222,226.75,226.75,8.48,226.75
6037204910,226.75,226.75,19.39,226.75
6037264102,226.75,226.75,25.45,226.75
6037294110,226.75,226.75,27.88,226.75
6037650901,226.75,226.75,57.58,226.75
6037134424,227.36,227.36,13.33,227.36
6037191301,227.36,227.36,16.97,227.36
6037267404,227.36,227.36,26.06,227.36
6037301300,227.36,227.36,28.48,227.36
6037310202,227.36,227.36,29.09,227.36
6037980024,227.36,227.36,93.94,227.36
6037228710,227.96,227.96,23.03,227.96
6037265602,227.96,227.96,26.06,227.96
6037462302,227.96,227.96,35.76,227.96
6037480101,227.96,227.96,36.36,227.96
6037501804,227.96,227.96,38.18,227.96
6037504001,227.96,227.96,39.39,227.96
6037621004,227.96,227.96,55.76,227.96
6037404902,228.57,228.57,32.12,228.57
6037602900,228.57,228.57,53.94,228.57
6037670002,228.57,228.57,58.18,228.57
6037910602,228.57,228.57,70.91,228.57
6037238400,229.18,229.18,24.24,229.18
6037406702,229.18,229.18,32.12,229.18
6037534804,229.18,229.18,41.82,229.18
6037576301,229.18,229.18,50.91,229.18
6037132700,229.79,229.79,12.73,229.79
6037301900,229.79,229.79,29.09,229.79
6037432901,229.79,229.79,34.55,229.79
6037533602,229.79,229.79,41.21,229.79
6037602508,229.79,229.79,53.94,229.79
6037650605,229.79,229.79,56.97,229.79
6037920032,229.79,229.79,75.76,229.79
6037124000,230.4,230.4,10.3,230.4
6037189101,230.4,230.4,16.36,230.4
6037218900,230.4,230.4,21.82,230.4
6037431700,230.4,230.4,34.55,230.4
6037481712,230.4,230.4,36.97,230.4
6037570601,230.4,230.4,48.48,230.4
6037575202,230.4,230.4,50.3,230.4
6037111302,231,231,7.27,231
6037430801,231,231,33.94,231
6037432500,231,231,34.55,231
6037555202,231,231,47.88,231
6037574100,231,231,50.3,231
6037900900,231,231,66.67,231
6037240700,231.61,231.61,24.85,231.61
6037302504,231.61,231.61,29.09,231.61
6037461700,231.61,231.61,35.76,231.61
6037573401,231.61,231.61,49.7,231.61
6037702202,231.61,231.61,60.61,231.61
6037132300,232.22,232.22,12.73,232.22
6037541500,232.22,232.22,43.03,232.22
6037553802,232.22,232.22,46.67,232.22
6037570501,232.22,232.22,47.88,232.22
6037573402,232.83,232.83,49.7,232.83
6037702802,232.83,232.83,61.21,232.83
6037910805,232.83,232.83,72.73,232.83
6037920334,232.83,232.83,85.45,232.83
6037208401,233.43,233.43,20,233.43
6037224420,233.43,233.43,22.42,233.43
6037577200,233.43,233.43,51.52,233.43
6037106604,234.04,234.04,1.82,234.04
6037209401,234.04,234.04,20,234.04
6037221601,234.04,234.04,21.82,234.04
6037269300,234.04,234.04,26.06,234.04
6037533703,234.04,234.04,41.21,234.04
6037570303,234.04,234.04,47.88,234.04
6037577603,234.04,234.04,51.52,234.04
6037601002,234.04,234.04,52.73,234.04
6037535101,234.65,234.65,41.82,234.65
6037602404,234.65,234.65,53.33,234.65
6037534700,235.26,235.26,41.82,235.26
6037551600,235.26,235.26,45.45,235.26
6037127400,235.87,235.87,10.91,235.87
6037207501,235.87,235.87,19.39,235.87
6037535001,235.87,235.87,41.82,235.87
6037553502,235.87,235.87,46.67,235.87
6037701501,235.87,235.87,60,235.87
6037980013,235.87,235.87,90.3,235.87
6037108202,236.47,236.47,4.85,236.47
6037311802,236.47,236.47,29.7,236.47
6037550300,236.47,236.47,44.85,236.47
6037553702,236.47,236.47,46.67,236.47
6037576904,236.47,236.47,50.91,236.47
6037980025,236.47,236.47,93.94,236.47
6037125402,237.08,237.08,10.3,237.08
6037211120,237.08,237.08,20,237.08
6037224600,237.08,237.08,22.42,237.08
6037294830,237.08,237.08,27.88,237.08
6037603102,237.08,237.08,54.55,237.08
6037910813,237.08,237.08,73.94,237.08
6037980018,237.08,237.08,91.52,237.08
6037980030,237.08,237.08,106.06,237.08
6037702803,237.69,237.69,61.82,237.69
6037920331,237.69,237.69,85.45,237.69
6037980006,237.69,237.69,88.48,237.69
